date_;val_;n_day_;time_
2017-09-17;-0.664997593515008;103;59
2017-09-17;-0.268958880617338;103;60
2017-09-17;0.374052796836671;103;61
2017-09-17;-0.863076190505244;103;62
2017-09-17;-0.858952405752076;103;63
2017-09-17;0.365805227330334;103;64
2017-09-17;-0.661011717836408;103;65
2017-09-17;0.765810272429687;103;66
2017-09-17;0.56374591100888;103;67
2017-09-17;-0.669121378268176;103;68
2017-09-17;0.778181539400832;103;69
2017-09-17;0.765948271642722;103;70
2017-09-17;-0.665135502589576;103;71
2017-09-17;0.567869699999171;103;72
2017-09-17;0.567869699999171;103;73
2017-09-17;-0.463071135544618;103;74
2017-09-17;0.972136351637899;103;75
2017-09-17;0.765948296989406;103;76
2017-09-17;-0.656888034469996;103;77
2017-09-17;0.765967724981173;103;78
2017-09-17;0.56388382432057;103;79
2017-09-17;-0.661011819223164;103;80
2017-09-17;0.765948195602651;103;81
2017-09-17;0.567869636594438;103;82
2017-09-17;0.964302587045567;103;83
2017-09-17;-0.273240117921992;103;84
2017-09-17;0.559622126255712;103;85
2017-09-17;-0.269254242243391;103;86
2017-09-17;0.56388382432057;103;87
2017-09-17;0.559622126255712;103;88
2017-09-17;0.374052796836671;103;89
2017-09-17;-0.669121378268176;103;90
2017-09-17;0.76581028229096;103;91
2017-09-17;0.568007609073738;103;92
2017-09-17;-0.858952405752076;103;93
2017-09-17;0.576117168118751;103;94
2017-09-17;0.571993484752339;103;95
2017-09-17;-0.462933222232928;103;96
2017-09-18;0.374052796836671;104;1
2017-09-18;0.571993383365583;104;2
2017-09-18;-0.656888060035192;104;3
2017-09-18;0.572112178264054;104;4
2017-09-18;0.568007609073738;104;5
2017-09-18;-0.858952405752076;104;6
2017-09-18;0.369929012083502;104;7
2017-09-18;0.968032197650009;104;8
2017-09-18;-0.656888060035192;104;9
2017-09-18;0.765948287126231;104;10
2017-09-18;0.765967724981173;104;11
2017-09-18;-0.660873488000687;104;12
2017-09-18;0.968150549056025;104;13
2017-09-18;0.563883735551999;104;14
2017-09-18;-0.269254238310286;104;15
2017-09-18;0.769934065353083;104;16
2017-09-18;0.56388382432057;104;17
2017-09-18;-0.471180694589631;104;18
2017-09-18;0.56388382432057;104;19
2017-09-18;-0.656768880621283;104;20
2017-09-18;0.774057856034419;104;21
2017-09-18;0.959627175592188;104;22
2017-09-18;-0.669121378268176;104;23
2017-09-18;0.571993383365583;104;24
2017-09-18;-0.863076190505244;104;25
2017-09-18;0.369929012083502;104;26
2017-09-18;-0.661011717836408;104;27
2017-09-18;0.576117168118751;104;28
2017-09-18;-0.458947435562251;104;29
2017-09-18;0.564002988270008;104;30
2017-09-18;-0.665135565994308;104;31
2017-09-18;0.568007609073738;104;32
2017-09-18;-0.661011819223164;104;33
2017-09-18;0.76581028229096;104;34
2017-09-18;-0.664997593515008;104;35
2017-09-18;0.770071980355819;104;36
2017-09-18;-0.664997593515008;104;37
2017-09-18;-0.0836849180305071;104;38
2017-09-18;0.567869699999171;104;39
2017-09-18;-0.656888034469996;104;40
2017-09-18;0.980246022994972;104;41
2017-09-18;-0.858952405752076;104;42
2017-09-18;0.56388382432057;104;43
2017-09-18;0.757838636557638;104;44
2017-09-18;-0.471042781277941;104;45
2017-09-18;0.571993383365583;104;46
2017-09-18;-0.467194921988832;104;47
2017-09-18;0.963750960345356;104;48
2017-09-18;-0.863076190505244;104;49
2017-09-18;0.567869699999171;104;50
2017-09-18;-0.463071029920739;104;51
2017-09-18;0.769934067044128;104;52
2017-09-18;0.9761222273165;104;53
2017-09-18;-0.669259291579867;104;54
2017-09-18;0.774057856034419;104;55
2017-09-18;-0.260849321572325;104;56
2017-09-18;0.568007609073738;104;57
2017-09-18;0.765810387914839;104;58
2017-09-18;-0.471318607901322;104;59
2017-09-18;0.567869699999171;104;60
2017-09-18;0.567869598612415;104;61
2017-09-18;-0.256882862960187;104;62
2017-09-18;0.774057856034419;104;63
2017-09-18;-0.665135502589576;104;64
2017-09-18;0.774057856034419;104;65
2017-09-18;0.963888877590151;104;66
2017-09-18;-0.669121378268176;104;67
2017-09-18;0.765810280599915;104;68
2017-09-18;0.963888852024955;104;69
2017-09-18;-0.471042781277941;104;70
2017-09-18;1.36787981915468;104;71
2017-09-18;-0.665135506826699;104;72
2017-09-18;1.16993923427882;104;73
2017-09-18;0.761962421310806;104;74
2017-09-18;-0.661011819223164;104;75
2017-09-18;0.955641299913587;104;76
2017-09-18;0.770053219201796;104;77
2017-09-18;-0.661011819223164;104;78
2017-09-18;0.361681442577166;104;79
2017-09-18;-0.265130558876979;104;80
2017-09-18;1.16611069325349;104;81
2017-09-18;0.769934071281251;104;82
2017-09-18;-0.858952431317272;104;83
2017-09-18;0.774057856034419;104;84
2017-09-18;-0.46705690559934;104;85
2017-09-18;1.16611069325349;104;86
2017-09-18;0.374052796836671;104;87
2017-09-18;-0.858952365983993;104;88
2017-09-18;0.96420372921907;104;89
2017-09-18;0.374052796836671;104;90
2017-09-18;-0.661011819223164;104;91
2017-09-18;0.770071980355819;104;92
2017-09-18;0.56374591100888;104;93
2017-09-18;-0.661011717836408;104;94
2017-09-18;0.56374591100888;104;95
2017-09-18;-0.863076190505244;104;96
2017-09-19;0.568007609073738;105;1
2017-09-19;0.571993484752339;105;2
2017-09-19;-0.858952405752076;105;3
2017-09-19;0.972155957056493;105;4
2017-09-19;1.16581544118442;105;5
2017-09-19;-0.454823663187915;105;6
2017-09-19;0.369929012083502;105;7
2017-09-19;0.761686487676519;105;8
2017-09-19;-0.669121378268176;105;9
2017-09-19;0.774057856034419;105;10
2017-09-19;0.967874643711768;105;11
2017-09-19;-0.467056925378879;105;12
2017-09-19;0.774057856034419;105;13
2017-09-19;0.757838636557638;105;14
2017-09-19;-0.661011717836408;105;15
2017-09-19;0.765948237650791;105;16
2017-09-19;0.963888879281196;105;17
2017-09-19;-0.656749277687041;105;18
2017-09-19;0.567869674433975;105;19
2017-09-19;0.563883852678837;105;20
2017-09-19;-0.863076190505244;105;21
2017-09-19;0.576117168118751;105;22
2017-09-19;-0.462933222232928;105;23
2017-09-19;0.576117168118751;105;24
2017-09-19;-0.858952405752076;105;25
2017-09-19;0.963750968515584;105;26
2017-09-19;0.761962421310806;105;27
2017-09-19;-0.858952405752076;105;28
2017-09-19;-0.858952405752076;105;29
2017-09-19;0.568007583508542;105;30
2017-09-19;0.567869598612415;105;31
2017-09-19;-0.664997593515008;105;32
2017-09-19;0.568007609073738;105;33
2017-09-19;-0.462913692854406;105;34
2017-09-19;-0.467194930159059;105;35
2017-09-19;0.769934067044128;105;36
2017-09-19;-0.463071029920739;105;37
2017-09-19;0.770071980355819;105;38
2017-09-19;0.968012668271487;105;39
2017-09-19;-0.867199975258412;105;40
2017-09-19;0.374052796836671;105;41
